time_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_1,q_2,q_3,q_4,q_5,q_6,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tcp_ref_x,tcp_ref_y,tcp_ref_z,tcp_x,tcp_y,tcp_z
0.041,-0.563148282,0.366703654,-1.479080982,-1.164621045,0.620119828,1.084615731,-0.5632319555868401,0.3667559214051122,-1.4790098169863481,-1.1646987008704486,0.6201480281689825,1.084619909218898,0.004500435,-0.004169625,-0.007435752,0.007820218,-0.0026885,-0.008107788,0.0006228562601390549,-0.0020348718296372493,-0.004941844051065669,0.004700608016145983,-0.0019096920238295281,-0.008167291492655089,0.08591893348123272,-0.04792180391847664,-0.04559572827509219,0.0077923373766780515,-0.0006714056779105201,-7.774377281522803e-06,0.6021811594646284,-0.25129301442359214,0.5056388895832366,0.6021727184825904,-0.25135806030293617,0.5056306581612127
0.042,-0.563143727,0.366699434,-1.479088508,-1.16461313,0.620117107,1.084607524,-0.5632312962035186,0.36675380993074364,-1.4790149385615405,-1.1646938517957155,0.6201460304819929,1.0846115443268418,0.004610224,-0.004271264,-0.00761704,0.008011039,-0.002754055,-0.0083056,0.0006593833215181166,-0.002111474368593689,-0.005121575192460003,0.004849074733126454,-0.001997686989584658,-0.008364892056131258,0.0877737339214977,-0.04863338570249065,-0.04581299199739887,0.007938364448057077,-0.0006674188251367117,-7.317616035140418e-06,0.6021811456091053,-0.2512888420792869,0.5056389003124132,0.6021721677073502,-0.2513568133541613,0.5056301129415611
0.043,-0.563139062,0.366695112,-1.479096216,-1.164605023,0.62011432,1.08459912,-0.5632305991676325,0.36675162120115706,-1.4790202409954964,-1.1646888539356104,0.6201439438486388,1.0846029822647758,0.004720015,-0.004372898,-0.007798323,0.008201866,-0.002819609,-0.008503417,0.0006970358861679988,-0.00218872958658862,-0.005302433955906796,0.004997860105053894,-0.0020866333540957944,-0.008562062066021418,0.08961329903989497,-0.049334288383934936,-0.046012225065781315,0.00808463050209969,-0.0006627263093401479,-6.895189045620503e-06,0.6021811314019406,-0.2512845689182468,0.5056389113163865,0.6021715989099745,-0.2513555167157742,0.5056295469555444
0.044,-0.563134287,0.366690688,-1.479104105,-1.164596726,0.620111467,1.084590517,-0.5632298633613977,0.36674935458822827,-1.4790257253562982,-1.1646837069756628,0.6201417673916585,1.0845942234092654,0.004829807,-0.004474527,-0.0079796,0.0083927,-0.002885162,-0.008701239,0.0007358062348565149,-0.002266612928814413,-0.0054843608016635435,0.005146959947666525,-0.0021764569803391864,-0.008758855510471694,0.09143765144263727,-0.05002494024654018,-0.04619419866952981,0.00823109961792158,-0.0006573564264156274,-6.509906958106077e-06,0.6021811168355473,-0.2512801951770715,0.5056389228372177,0.6021710121381241,-0.2513541696104947,0.5056289601147951
0.045,-0.563129402,0.366686163,-1.479112175,-1.164588238,0.620108549,1.084581717,-0.5632290876749185,0.3667470094873137,-1.479031392655172,-1.164678410604422,0.6201395003056361,1.0845852680747974,0.0049396,-0.004576153,-0.008160872,0.008583539,-0.002950714,-0.008899065,0.0007756864792044583,-0.002345100914559515,-0.005667298873660334,0.005296371240956169,-0.002267086022326568,-0.00895533446791277,0.09324683790776897,-0.050705690440178974,-0.04635975760768361,0.008377787606523458,-0.0006513270451980041,-6.151666958954943e-06,0.6021811021367698,-0.25127572078997057,0.5056389343845243,0.6021704074494213,-0.2513527712671477,0.5056283523446953
0.046,-0.563124408,0.366681536,-1.479120427,-1.164579559,0.620105566,1.084572719,-0.5632282710064727,0.3667445853161634,-1.4790372438494348,-1.164672964510917,0.6201371418560832,1.0845761165332581,0.005049396,-0.004677773,-0.008342139,0.008774385,-0.003016264,-0.009096896,0.0008166684458410134,-0.0024241711502964785,-0.00585119426281276,0.005446093504755614,-0.0023584495529690897,-0.009151541539217245,0.09504085173044904,-0.051376968610411466,-0.046509767840212934,0.008524693208828099,-0.0006446657843470023,-5.820956636815172e-06,0.6021810867488442,-0.25127114616845914,0.5056389461492016,0.6021697849109633,-0.25135132092035306,0.5056277235839657
0.047,-0.563119304,0.366676807,-1.479128859,-1.164570689,0.620102517,1.084563523,-0.5632274122628256,0.36674208151374493,-1.47904327984558,-1.1646673683821767,0.6201346913775235,1.084566769009789,0.005159193,-0.004779389,-0.0085234,0.008965238,-0.003081813,-0.009294732,0.0008587436471274606,-0.0025038024184365934,-0.006035996145163028,0.0055961287404142634,-0.002450478559580826,-0.00934752346906724,0.09681981334000983,-0.05203918300576209,-0.04664479403099876,0.008671806162703716,-0.000637410995445226,-5.51471184216612e-06,0.6021810712262015,-0.25126647099549165,0.5056389589868512,0.6021691445987933,-0.25134981781030946,0.5056270737841936
0.048,-0.563114089,0.366671977,-1.479137473,-1.164561629,0.620099402,1.08455413,-0.5632265103592781,0.36673949753938734,-1.479049501501302,-1.1646616219023609,0.6201321482698369,1.084557225688281,0.005268992,-0.004881,-0.008704655,0.009156098,-0.00314736,-0.009492573,0.0009019035475638466,-0.0025839743576209187,-0.006221655722112095,0.005746479815838468,-0.0025431076866973155,-0.009543321508216438,0.09858390497652561,-0.052692566786317195,-0.046765708342036943,0.008819094415539982,-0.000629588855019817,-5.227184185840339e-06,0.6021810555830555,-0.25126169464116976,0.5056389712446446,0.602168486597517,-0.2513482611828205,0.505626402909384
0.049,-0.563108766,0.366667045,-1.479146269,-1.164552377,0.620096222,1.084544538,-0.5632255642197073,0.36673683287178027,-1.4790559096282359,-1.1646557247518574,0.6201295119961172,1.0845474867225369,0.005378793,-0.004982606,-0.008885904,0.009346964,-0.003212906,-0.009690419,0.000946139570794483,-0.0026646676070421695,-0.006408126933768898,0.005897150503375239,-0.002636273719682509,-0.00973896574416348,0.10033289055483292,-0.053337555037181295,-0.04687318280082149,0.008966582030399451,-0.000621216101330552,-4.962428077354003e-06,0.602181039070853,-0.25125681858690607,0.5056389838237465,0.6021678109997938,-0.2513466502890933,0.5056257109353546
0.05,-0.563103332,0.366662012,-1.479155245,-1.164542935,0.620092977,1.084534749,-0.5632245727771024,0.3667340870079549,-1.479062504994622,-1.1646496766038816,0.6201267820821021,1.084537552223557,0.005488595,-0.005084208,-0.009067147,0.009537838,-0.00327845,-0.00988827,0.0009914426048834798,-0.00274586382535533,-0.0065953663860430795,0.006048147975784833,-0.002729914015062352,-0.009934498979875169,0.10206712561257089,-0.05397438428838532,-0.04696769025355607,0.009114212126061876,-0.0006123188134903867,-4.71135228115871e-06,0.6021810227385195,-0.2512518414541455,0.5056389967749828,0.6021671179059109,-0.2513449843855228,0.5056249978495161
0.051,-0.563097788,0.366656877,-1.479164403,-1.164533301,0.620089665,1.084524762,-0.563223534973238,0.36673125946268537,-1.479069288326655,-1.1646434771259964,0.6201239581132029,1.0845274222806696,0.0055984,-0.005185804,-0.009248384,0.009728719,-0.003343993,-0.010086126,0.0010378038643579005,-0.002827545269555175,-0.0067833320329835555,0.0061994778852694716,-0.002823968899293175,-0.010129942887371634,0.10378662003663922,-0.05460342087743389,-0.04705000533986296,0.009262004749386784,-0.000602943182382513,-4.475491018861855e-06,0.6021810060342455,-0.25124676360151604,0.5056390099501221,0.6021664074234485,-0.25134326273368574,0.5056242636503451
0.052,-0.563092135,0.36665164,-1.479173742,-1.164523477,0.620086289,1.084514577,-0.5632224497589704,0.36672834976744606,-1.479076260311259,-1.1646371259773838,0.6201210397305621,1.0845170969549365,0.005708206,-0.005287394,-0.009429614,0.009919607,-0.003409534,-0.010283988,0.0010852142675159128,-0.002909695239320026,-0.006971984604124685,0.00635114861266434,-0.00291838264080916,-0.010325325733184051,0.10549131054672242,-0.05522495195820541,-0.047120605433277674,0.009409896322348565,-0.0005930829852168063,-4.252846154768065e-06,0.6021809886987776,-0.2512415855933958,0.505639023736266,0.6021656796668405,-0.25134148460032435,0.5056235083468953
0.053,-0.563086372,0.366646302,-1.479183262,-1.164513462,0.620082846,1.084504194,-0.5632213160943266,0.36672535746973484,-1.4790834215976942,-1.1646306228091254,0.6201180266320793,1.0845065762833548,0.005818015,-0.00538898,-0.009610838,0.010110503,-0.003475074,-0.010481856,0.0011336646437914112,-0.0029922977112142313,-0.007161286435253149,0.0065031682582452925,-0.00301309848284442,-0.010520671581721189,0.107181416556829,-0.05583919274920104,-0.04718005722041502,0.009557885666019292,-0.0005827940793708033,-4.041603526726e-06,0.6021809712097714,-0.251236307127941,0.5056390374495274,0.6021649347569813,-0.2513396492571055,0.5056227319585258
0.054,-0.563080499,0.366640862,-1.479192964,-1.164503256,0.620079338,1.084493613,-0.5632201329484534,0.3667222821323734,-1.4790907727993763,-1.1646239672634113,0.6201149185668077,1.0844958602816461,0.005927825,-0.00549056,-0.009792056,0.010301406,-0.003540612,-0.010679729,0.0011831458731715423,-0.0030753373614432287,-0.007351201682148866,0.006655545714059705,-0.0031080652716079186,-0.01071600170875798,0.1088569773819091,-0.056446466008474305,-0.04722896513552412,0.009705945840108579,-0.0005720790322723995,-3.840028237679926e-06,0.6021809532612793,-0.2512309278316068,0.5056390513774702,0.6021641728209177,-0.2513377559808066,0.5056219345143429
0.055,-0.563074516,0.366635321,-1.479202846,-1.164492859,0.620075765,1.084482834,-0.5632188992997486,0.3667191233326795,-1.4790983144959744,-1.1646171589726604,0.620111715335233,1.0844849489467328,0.006037638,-0.005592134,-0.009973267,0.010492317,-0.003606149,-0.010877608,0.0012336487049109546,-0.003158799693940947,-0.007541696598066854,0.006808290750932805,-0.0032032315746195706,-0.010911334913485456,0.11051811587663385,-0.05704691938912719,-0.047267646752975304,0.009854051951339989,-0.000560962065020918,-3.646687119732428e-06,0.6021809353062462,-0.25122544799295765,0.5056390657806864,0.6021633939914411,-0.2513358040530274,0.5056211160528876
0.056,-0.563068424,0.366629678,-1.47921291,-1.164482272,0.620072126,1.084471858,-0.5632176141357792,0.36671588066205935,-1.4791060472343935,-1.1646101975597631,0.6201084167867813,1.084473842259823,0.006147452,-0.005693703,-0.010154471,0.010683236,-0.003671683,-0.011075492,0.0012851639693100836,-0.003242670620103728,-0.0077327384190351844,0.006961412897313169,-0.0032985484517592477,-0.011106686909809671,0.11216477419171703,-0.05764091380385858,-0.047296742543953246,0.010002157400634511,-0.0005494751419339427,-3.4571866845799216e-06,0.6021809165555211,-0.2512198680884242,0.5056390802445726,0.6021625984068757,-0.2513337927602522,0.5056202766218093
0.057,-0.563062221,0.366623934,-1.479223155,-1.164471493,0.620068422,1.084460683,-0.5632162764534225,0.3667125537251108,-1.479113971530953,-1.1646030826376215,0.6201050228169929,1.0844625401951573,0.006257269,-0.005795266,-0.010335668,0.010874164,-0.003737217,-0.011273383,0.001337682356660804,-0.0033269369485570393,-0.007924296559432093,0.007114922141650118,-0.0033939697884057853,-0.011302064665775132,0.11379727820903474,-0.05822855353994089,-0.04731662057284494,0.010150276469129738,-0.0005376317757257074,-3.2770522096425834e-06,0.6021808979696037,-0.2512141868747751,0.5056390948357458,0.6021617862106121,-0.2513317213938666,0.5056194162773688
0.058,-0.563055909,0.366618088,-1.479233581,-1.164460523,0.620064652,1.084449311,-0.5632148852587486,0.36670914213920797,-1.4791220878725648,-1.1645958138083958,0.6201015333662089,1.0844510427066392,0.006367088,-0.005896823,-0.010516858,0.011065099,-0.003802748,-0.01147128,0.001391194673869877,-0.0034115859028546595,-0.008116341611814605,0.007268829225588692,-0.0034894507840413777,-0.011497488518110653,0.11541549239746357,-0.058810155863702585,-0.04732771240577277,0.010298355716738714,-0.0005254622700676076,-3.0984384687370026e-06,0.6021808788137002,-0.251208405623614,0.5056391100438579,0.6021609575509541,-0.2513295892500014,0.5056185350841885
0.059,-0.563049487,0.36661214,-1.479244189,-1.164449363,0.620060816,1.084437741,-0.5632134395671281,0.36670564553383583,-1.4791303967182148,-1.1645883906637442,0.6200979484167155,1.084439349745109,0.006476909,-0.005998374,-0.010698041,0.011256043,-0.003868277,-0.011669182,0.0014456916205568254,-0.0034966053721171013,-0.008308845649947999,0.007423144651627814,-0.003584949493350265,-0.011692961530099173,0.11701960430167245,-0.05938592594124378,-0.047330508143657524,0.010446349971630284,-0.0005129879204803297,-2.923872919448206e-06,0.6021808591039841,-0.25120252370685564,0.5056391253114723,0.6021601125807441,-0.25132739562967027,0.5056176331148473
0.06,-0.563042955,0.366606091,-1.479254978,-1.164438011,0.620056915,1.084425973,-0.5632119384031199,0.3667020635499804,-1.4791388985004754,-1.1645808127852,0.6200942679906231,1.0844274612525255,0.006586732,-0.006099919,-0.010879217,0.011446996,-0.003933805,-0.011867092,0.0015011640082132993,-0.0035819838554428094,-0.00850178226053227,0.0075778785443221764,-0.003680426092454686,-0.011888492583570826,0.11860970014772224,-0.05995595788918323,-0.047325315793445594,0.010594270615353151,-0.0005002193600028427,-2.7527108906506833e-06,0.6021808392983488,-0.25119654108567685,0.5056391407051988,0.6021592514570406,-0.25132513983871874,0.5056167104494482
0.061,-0.563036314,0.36659994,-1.479265947,-1.164426469,0.620052949,1.084414006,-0.5632103808005273,0.36669839583976194,-1.4791475936265455,-1.1645730797432068,0.6200904921490427,1.0844153771622511,0.006696558,-0.006201458,-0.011060385,0.011637957,-0.003999331,-0.012065007,0.0015576025925748158,-0.0036677102184558322,-0.008695126069976689,0.0077330419930856055,-0.0037758415804494084,-0.012084090274315448,0.12018578820123763,-0.06052053960707575,-0.04731241275673784,0.010742044877966319,-0.00048717620020225427,-2.5868248079853605e-06,0.6021808189869029,-0.25119045850425925,0.5056391571102669,0.6021583743409643,-0.2513228211877317,0.5056157671754444
0.062,-0.563029562,0.366593688,-1.479277098,-1.164414735,0.620048916,1.084401842,-0.5632087658023053,0.36669464206595526,-1.4791564824791614,-1.1645651910984565,0.6200866209899671,1.084403097395736,0.006806386,-0.006302991,-0.011241546,0.011828927,-0.004064855,-0.012262929,0.0016149982220477277,-0.0037537738066900955,-0.008888852615865469,0.007888644750358402,-0.0038711590755521456,-0.012279766515170166,0.12174813578957489,-0.06107975046172641,-0.04729233581324374,0.010889686468411808,-0.0004738978618952828,-2.419185994485262e-06,0.6021807986712685,-0.25118427470450444,0.5056391730917371,0.6021574813974044,-0.25132043899213086,0.5056148033872929
0.063,-0.563022701,0.366587334,-1.47928843,-1.164402811,0.620044819,1.084389481,-0.5632070924604923,0.36669080190142994,-1.4791655654182216,-1.1645571464009572,0.6200826546443958,1.084390621876866,0.006916216,-0.006404517,-0.011422699,0.012019906,-0.004130377,-0.012460858,0.0016733418130099155,-0.003840164525310912,-0.00908293906017503,0.0080446974993653,-0.003966345571341664,-0.012475518869865363,0.12329662978903339,-0.06163383963677721,-0.04726532557946736,0.011037125020413745,-0.00046037215828772897,-2.2497610083757612e-06,0.6021807776902596,-0.25117799075831215,0.505639189679956,0.6021565727947775,-0.25131799257221493,0.5056138191859926
0.064,-0.56301573,0.366580879,-1.479299944,-1.164390695,0.620040656,1.084376921,-0.5632053598362501,0.3666868750287284,-1.4791748427816287,-1.1645489451910047,0.6200785932777474,1.0843779505326177,0.007026049,-0.006506037,-0.011603845,0.012210894,-0.004195897,-0.012658793,0.0017326242422157827,-0.0039268727015688626,-0.009277363407148761,0.008201209952416091,-0.004061366648408892,-0.01267134424831314,0.12483147878068818,-0.06218288884145776,-0.04723180295533125,0.011184371915261476,-0.0004466379532692393,-2.0844979877560067e-06,0.6021807564470356,-0.2511716061062744,0.5056392058921132,0.602155648704747,-0.25131548125300013,0.5056128146789388
0.065,-0.563008649,0.366574322,-1.479311638,-1.164378389,0.620036427,1.084364163,-0.5632035669998303,0.36668286113960724,-1.4791843148866148,-1.1645405869981695,0.6200744370860168,1.0843650832784755,0.007135884,-0.00660755,-0.011784982,0.012401891,-0.004261416,-0.012856735,0.0017928364197972511,-0.004013889121158639,-0.009472104986064774,0.008358192835200198,-0.0041561917305888586,-0.01286725414221594,0.12635275158708406,-0.06272713153755055,-0.047191881293775384,0.011331356292992267,-0.00043271299487450095,-1.919304048998982e-06,0.6021807349355378,-0.25116512098692256,0.5056392230655271,0.6021547093020402,-0.25131290436431075,0.5056117899795424
0.066,-0.563001458,0.366567664,-1.479323514,-1.164365892,0.620032133,1.084351207,-0.5632017130303589,0.36667875993476506,-1.4791939820300524,-1.1645320713433671,0.6200701862935641,1.08435202002924,0.007245722,-0.006709057,-0.011966111,0.012592898,-0.004326932,-0.013054684,0.001853969471424014,-0.004101204842189617,-0.009667143437564673,0.00851565480247142,-0.0042507924526924154,-0.013063249235397213,0.12786055360741172,-0.06326663663271252,-0.047146038594780726,0.01147807326240029,-0.00041860270929479056,-1.7538688880196218e-06,0.6021807130757415,-0.2511585351418263,0.5056392398054831,0.6021537547642514,-0.2513102612409404,0.5056107452069386
0.067,-0.562994157,0.366560904,-1.47933557,-1.164353203,0.620027773,1.084338054,-0.5631997970158986,0.36667457112333807,-1.4792038444899551,-1.164523397737902,0.6200658411529688,1.0843387606984076,0.007355562,-0.006810557,-0.012147233,0.012783914,-0.004392446,-0.01325264,0.0019160144602632658,-0.004188811426997398,-0.009862459902720876,0.00867360546512604,-0.004345140595361617,-0.013259330832303679,0.12935495238459696,-0.06380162379385663,-0.04709441036005088,0.011624511827788515,-0.00040433423200725684,-1.5848286384186062e-06,0.6021806910985573,-0.2511518486918453,0.5056392577156149,0.6021527852715944,-0.25130755122244364,0.5056096804857263
0.068,-0.562986747,0.366554043,-1.479347808,-1.164340324,0.620023348,1.084324702,-0.5631978180533862,0.3666702944226028,-1.4792139025260105,-1.164514565683733,0.6200614019421163,1.0843253052057604,0.007465404,-0.00691205,-0.012328346,0.01297494,-0.004457958,-0.013450603,0.0019789625123737696,-0.0042767007352483444,-0.01005803605525686,0.008832054168947624,-0.00443921085241956,-0.013455492647091082,0.13083593509114932,-0.0643321275553129,-0.04703739703505058,0.011770605336763214,-0.00038991299495333724,-1.418445514069916e-06,0.6021806684356266,-0.25114506218995497,0.5056392750864843,0.6021518010067712,-0.2513047736533042,0.505608595945751
